title,cik_str,ticker
Benitec Biopharma Inc.,0001808898,BNTC
ALX RESOURCES CORP.,0001603519,ALXEF
SUNLINK HEALTH SYSTEMS INC,0000096793,SSY
"VIVEVE MEDICAL, INC.",0000879682,VIVE
SMSA CRANE ACQUISITION CORP.,0001473287,SSCR
"TSS, Inc.",0001320760,TSSI
808 RENEWABLE ENERGY CORP,0001467913,RNWR
UNIQUE LOGISTICS INTERNATIONAL INC,0001281845,UNQL
Cornerstone Financial Corp,0001448324,CFIC
FALCONSTOR SOFTWARE INC,0000922521,FALC
Motorsport Games Inc.,0001821175,MSGM
"China Health Industries Holdings, Inc.",0001309057,CHHE
Luxxfolio Holdings Inc.,0001871928,LUXFF
Kaspien Holdings Inc.,0000795212,KSPN
DESTINY MEDIA TECHNOLOGIES INC,0001099369,DSNY
"Quad M Solutions, Inc.",0000066600,MMMM
FULLNET COMMUNICATIONS INC,0001092570,FULO
"Kiromic Biopharma, Inc.",0001792581,KRBP
"ShiftPixy, Inc.",0001675634,PIXY
"Stem Holdings, Inc.",0001697834,STMH
"Life Clips, Inc.",0001604930,LCLP
Midatech Pharma Plc,0001643918,MTP
"CAPSTONE COMPANIES, INC.",0000814926,CAPC
hopTo Inc.,0001021435,HPTO
"KONA GOLD BEVERAGE, INC.",0001802546,KGKG
Vystar Corp,0001308027,VYST
"HELIUS MEDICAL TECHNOLOGIES, INC.",0001610853,HSDT
UMeWorld Ltd,0001114936,UMEWF
Enertopia Corp.,0001346022,ENRT
FANDOM SPORTS MEDIA CORP.,0001668987,FDMSF
ENCISION INC,0000930775,ECIA
"FINDIT, INC.",0001593184,FDIT
"SILVER BULL RESOURCES, INC.",0001031093,SVBL
First Energy Metals Ltd,0001066130,FEMFF
"Franklin Mining, Inc.",0001304077,FMNJ
"Colambda Technologies, Inc.",0001104462,NCRE
HONG YUAN HOLDING GROUP,0001324759,HGYN
Siyata Mobile Inc.,0001649009,SYTA
"SPYR, Inc.",0000829325,SPYR
"Statera Biopharma, Inc.",0001318641,STAB
NORTHERN MINERALS & EXPLORATION LTD.,0001415744,NMEX
"RENOVARE ENVIRONMENTAL, INC.",0001590383,RENO
"Nuwellis, Inc.",0001506492,NUWE
SciSparc Ltd.,0001611746,SPRC
Qrons Inc.,0001689084,QRON
FOXBY CORP.,0001068897,FXBY
"New Asia Holdings, Inc.",0001485029,NAHD
"PALISADE BIO, INC.",0001357459,PALI
Algernon Pharmaceuticals Inc.,0001642178,AGNPF
ARVANA INC,0001113313,AVNI
SIXTH WAVE INNOVATIONS INC.,0001515251,SIXWF
MINERAL MOUNTAIN RESOURCES LTD.,0001555746,MNRLF
GOLDRICH MINING CO,0000059860,GRMC
VIDEO DISPLAY CORP,0000758743,VIDE
G Medical Innovations Holdings Ltd.,0001760764,GMVD
RELIV INTERNATIONAL INC,0000768710,RELV
FCCC INC,0000730669,FCIC
INNOVATIVE DESIGNS INC,0001190370,IVDN
Liquid Media Group Ltd.,0000884247,YVR
"MGT CAPITAL INVESTMENTS, INC.",0001001601,MGTI
JX Luxventure Ltd,0001546383,LLL
"VNUE, Inc.",0001376804,VNUE
"Grom Social Enterprises, Inc.",0001662574,GROM
"Exeo Entertainment, Inc.",0001528760,EXEO
"Enveric Biosciences, Inc.",0000890821,ENVB
"RED METAL RESOURCES, LTD.",0001358654,RMESF
Nova Mentis Life Science Corp.,0001689231,NMLSF
"One World Products, Inc.",0001622244,OWPC
BROOKMOUNT EXPLORATIONS INC,0001122993,BMXI
BetterLife Pharma Inc.,0001464165,BETRF
Millrock Resources Inc,0001409680,MLRKF
"SenesTech, Inc.",0001680378,SNES
Live Current Media Inc.,0001108630,LIVC
GOLDCLIFF RESOURCE CORP,0000863678,GCFFF
Royalty North Partners Ltd.,0001706588,RYTTF
NUTRA PHARMA CORP,0001119643,NPHC
CEMTREX INC,0001435064,CETX
THIRD CENTURY BANCORP,0001282847,TDCB
STAGEZERO LIFE SCIENCES LTD.,0001454263,SZLSF
KeyStar Corp.,0001832161,KEYR
"BAB, INC.",0001123596,BABB
"Rocky Mountain High Brands, Inc.",0001670869,RMHB
KENILWORTH SYSTEMS CORP,0000055234,KENS
"MPHASE TECHNOLOGIES, INC.",0000825322,XDSL
DUESENBERG TECHNOLOGIES INC.,0001551887,DUSYF
TAUTACHROME INC.,0001389067,TTCM
"RenovaCare, Inc.",0001016708,RCAR
"AutoWeb, Inc.",0001023364,AUTO
FedNat Holding Co,0001069996,FNHC
"Yotta Global, Inc.",0001692068,TPPM
"Dr. Foods, Inc.",0001857910,DRFS
PSYBIO THERAPEUTICS FINANCING INC.,0001833371,PSYBF
"TPT GLOBAL TECH, INC.",0001661039,TPTW
"AuraSource, Inc.",0001083922,ARAO
DSG Global Inc.,0001413909,DSGT
"Skkynet Cloud Systems, Inc.",0001546853,SKKY
SOCIAL DETENTION INC.,0001726286,SODE
GZ6G Technologies Corp.,0001286648,GZIC
MANHATTAN SCIENTIFICS INC,0001099132,MHTX
GREEN HYGIENICS HOLDINGS INC.,0001443388,GRYN
THUNDER MOUNTAIN GOLD INC,0000711034,THMG
"STAR EQUITY HOLDINGS, INC.",0000707388,STRR
Mallinckrodt plc,0001567892,MNKKQ
KIORA PHARMACEUTICALS INC,0001372514,KPRX
"WEARABLE HEALTH SOLUTIONS, INC.",0001443089,WHSI
MICRON SOLUTIONS INC /DE/,0000819689,MICR
CEN BIOTECH INC,0001653821,CENBF
SIENNA RESOURCES INC,0001160191,SNNAF
"AMERICAN NOBLE GAS, INC.",0000822746,IFNY
Fortium Holdings Corp.,0001589361,FRTM
TEMIR CORP.,0001685237,TMRR
Alianza Minerals Ltd.,0001409036,TARSF
SHARING SERVICES GLOBAL Corp,0001644488,SHRG
EARTH LIFE SCIENCES INC,0001165639,CLTS
ATLANTICA INC,0001062506,ALDA
DAIS Corp,0001125699,DLYT
Coeptis Therapeutics Inc.,0001819663,COEP
Bionik Laboratories Corp.,0001508381,BNKL
NOTOX TECHNOLOGIES CORP.,0000844538,NTOX
"GPO Plus, Inc.",0001673475,GPOX
"Youngevity International, Inc.",0001569329,YGYI
Agentix Corp.,0001603345,AGTX
Happiness Development Group Ltd,0001751876,HAPP
"Nova Lifestyle, Inc.",0001473334,NVFY
"AVENUE THERAPEUTICS, INC.",0001644963,ATXI
"Start Scientific, Inc.",0001368761,STSC
MusclePharm Corp,0001415684,MSLP
GLOBAL DIGITAL SOLUTIONS INC,0001011662,GDSI
Cell MedX Corp.,0001493712,CMXC
"Legacy Education Alliance, Inc.",0001561880,LEAI
"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",0001187953,CELZ
OceanPal Inc.,0001869467,OP
Earn-A-Car Inc.,0001486297,AFDG
"Dermata Therapeutics, Inc.",0001853816,DRMA
TITAN PHARMACEUTICALS INC,0000910267,TTNP
TOWER ONE WIRELESS CORP.,0001579026,TOWTF
"My Size, Inc.",0001211805,MYSZ
Kisses From Italy Inc.,0001608092,KITL
Hubilu Venture Corp,0001639068,HBUV
Regnum Corp.,0001716324,RGMP
Max Sound Corp,0001353499,MAXD
TRANSACT ENERGY CORP,0001383394,TEGY
"IRONSTONE PROPERTIES, INC.",0000723269,IRNS
IGEN NETWORKS CORP,0001393540,IGEN
GUIDED THERAPEUTICS INC,0000924515,GTHP
TELKONET INC,0001094084,TKOI
"ROCKETFUEL BLOCKCHAIN, INC.",0000823546,RKFL
Amergent Hospitality Group Inc.,0001805024,AMHG
NOBLE ROMANS INC,0000709005,NROM
"AnPac Bio-Medical Science Co., Ltd.",0001786511,ANPC
"VISIUM TECHNOLOGIES, INC.",0001082733,VISM
Yong Bai Chao New Retail Corp,0001284454,YBCN
"KAT EXPLORATION, INC.",0001474558,KATX
"Wright Investors Service Holdings, Inc.",0001279715,IWSH
"BMCS SUMCOIN INDEX FUND, INC.",0001384066,BMCS
SHARING ECONOMY INTERNATIONAL INC.,0000819926,SEII
"Yew Bio-Pharm Group, Inc.",0001548240,YEWB
SinglePoint Inc.,0001443611,SING
"Sysorex, Inc.",0001737372,SYSX
"Mobiquity Technologies, Inc.",0001084267,MOBQ
BITTERROOT RESOURCES LTD,0001028357,BITTF
Wins Finance Holdings Inc.,0001640251,WINSF
"Video River Networks, Inc.",0001084475,NIHK
Antelope Enterprise Holdings Ltd,0001470683,AEHL
GENTOR RESOURCES INC.,0001346917,GNTOF
"Saker Aviation Services, Inc.",0001128281,SKAS
"CV Sciences, Inc.",0001510964,CVSI
"CYBERLOQ TECHNOLOGIES, INC.",0001437517,CLOQ
"ADM TRONICS UNLIMITED, INC.",0000849401,ADMT
"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",0001172706,UNIR
"Exxe Group, Inc.",0001789383,AXXA
"Free Flow, Inc.",0001543652,FFLO
UNION BRIDGE HOLDINGS LTD.,0001621199,UGHL
Plymouth Rock Technologies Inc.,0001639142,PLRTF
Forza Innovations Inc,0001683131,FORZ
Jupiter Gold Corp,0001684688,JUPGF
TRANS LUX Corp,0000099106,TNLX
US NUCLEAR CORP.,0001543623,UCLE
BLONDER TONGUE LABORATORIES INC,0001000683,BDR
CYTRX CORP,0000799698,CYTR
"Bespoke Extracts, Inc.",0001409197,BSPK
"LEAFBUYER TECHNOLOGIES, INC.",0001643721,LBUY
"PANACEA LIFE SCIENCES HOLDINGS, INC.",0001552189,PLSH
INFINITE GROUP INC,0000884650,IMCI
"Marijuana Co of America, Inc.",0001078799,MCOA
"Royale Energy, Inc.",0001694617,ROYL
Bioquest Corp,0001568628,BQST
"Quarta-Rad, Inc.",0001549631,QURT
GREENWAY TECHNOLOGIES INC,0001572386,GWTI
ReoStar Energy CORP,0001335288,REOS
"Resonate Blends, Inc.",0000897078,KOAN
"SUNWIN STEVIA INTERNATIONAL, INC.",0000806592,SUWN
UPD HOLDING CORP.,0000836937,UPDC
"General Enterprise Ventures, Inc.",0000894556,GEVI
Nevada Canyon Gold Corp.,0001605481,NGLD
Target Group Inc.,0001586554,CBDY
"First Wave BioPharma, Inc.",0001604191,FWBI
"ENTERTAINMENT ARTS RESEARCH, INC.",0001083468,EARI
"REGIONAL HEALTH PROPERTIES, INC",0001004724,RHE
"American Cannabis Company, Inc.",0000945617,AMMJ
"Merion, Inc.",0001517498,EWLU
BOATIM INC.,0001622231,BTIM
Straightup Resources Inc,0001883898,STUPF
ATHENA GOLD CORP,0001304409,AHNR
"IONIX TECHNOLOGY, INC.",0001528308,IINX
"Global Fiber Technologies, Inc.",0001338929,GFTX
Hero Technologies Inc.,0001324736,HENC
"Guardion Health Sciences, Inc.",0001642375,GHSI
WESTBRIDGE ENERGY CORP.,0001008112,WEGYF
"ORIGINCLEAR, INC.",0001419793,OCLN
"SPIRITS TIME INTERNATIONAL, INC.",0001434737,SRSG
"Cannabis Sativa, Inc.",0001360442,CBDS
"BOXSCORE BRANDS, INC.",0001487718,BOXS
Viva Gold Corp.,0001723047,VAUCF
CANNABIS STRATEGIC VENTURES,0001290504,NUGS
"ThermoGenesis Holdings, Inc.",0000811212,THMO
SMG Industries Inc.,0001426506,SMGI
"EVOLUTIONARY GENOMICS, INC.",0000884363,FNAM
ACORDA THERAPEUTICS INC,0001008848,ACOR
APPlife Digital Solutions Inc,0001755101,ALDS
"HTG MOLECULAR DIAGNOSTICS, INC",0001169987,HTGM
"Better For You Wellness, Inc.",0001852707,BFYW
HEALTH ADVANCE INC.,0001531477,HADV
QUEST PATENT RESEARCH CORP,0000824416,QPRC
"Quoin Pharmaceuticals, Ltd.",0001671502,QNRX
VYCOR MEDICAL INC,0001424768,VYCO
Yunhong CTI Ltd.,0001042187,CTIB
International Stem Cell CORP,0001355790,ISCO
NATURALLY SPLENDID ENTERPRISES LTD.,0001590875,NSPDF
Century Cobalt Corp.,0001456802,CCOB
"Data443 Risk Mitigation, Inc.",0001068689,ATDS
Pharmagreen Biotech Inc.,0001435181,PHBI
LIBERTY STAR URANIUM & METALS CORP.,0001172178,LBSR
AMERICAN CHURCH MORTGAGE CO,0000934543,ACMC
KID CASTLE EDUCATIONAL CORP,0001049011,KDCE
Broadstone Real Estate Access Fund,0001745846,BDREX
"SIPP International Industries, Inc.",0001128252,SIPN
NovAccess Global Inc.,0001039466,XSNX
CHASE PACKAGING CORP,0001025771,WHLT
FISION Corp,0001487931,FSSN
eWELLNESS HEALTHCARE Corp,0001550020,EWLL
"Point of Care Nano-Technology, Inc.",0001504239,PCNT
Intellipharmaceutics International Inc.,0001474835,IPCIF
"Vallon Pharmaceuticals, Inc.",0001824293,VLON
"NEXIEN BIOPHARMA, INC.",0001625288,NXEN
"CoroWare, Inc,",0001156784,COWI
"AMERICAN EDUCATION CENTER, INC.",0001626556,AMCT
QDM International Inc.,0001094032,QDMI
INTERCARE DX INC,0001103310,ICCO
FLEXPOINT SENSOR SYSTEMS INC,0000925660,FLXT
"Wellness Center USA, Inc.",0001516887,WCUI
ABACUS MINING & EXPLORATION CORP,0001284237,ABCFF
"GIVBUX, INC.",0001169138,GBUX
"QHSLab, Inc.",0000856984,USAQ
Dream Homes & Development Corp.,0001518336,DREM
"GOOD GAMING, INC.",0001454742,GMER
"RENAVOTIO, INC.",0001574910,RIII
Jackpot Digital Inc.,0001061612,JPOTF
Performance Shipping Inc.,0001481241,PSHG
STRATEGIC ACQUISITIONS INC /NV/,0000847942,STQN
"Greene Concepts, Inc",0001585380,INKW
REPLICEL LIFE SCIENCES INC.,0001205059,REPCF
"H-CYTE, INC.",0001591165,HCYT
"Integrated Cannabis Solutions, Inc.",0001002771,IGPK
"C-Bond Systems, Inc",0001421636,CBNT
PATRIOT GOLD CORP,0001080448,PGOL
"TAURIGA SCIENCES, INC.",0001142790,TAUG
"Glucose Health, Inc.",0001420108,GLUC
"Strategic Environmental & Energy Resources, Inc.",0001576197,SENR
PROCYON CORP,0000812306,PCYN
GIGA TRONICS INC,0000719274,GIGA
TrueNorth Quantum Inc.,0001652842,URYL
"CENTAURUS DIAMOND TECHNOLOGIES, INC.",0001435163,CTDT
"Vynleads, Inc.",0001745078,VYND
FEC Resources Inc.,0000849997,FECOF
Golden State Bancorp,0001651166,GSBX
"Critical Solutions, Inc.",0001806015,CSLI
AMERITYRE CORP,0000945828,AMTY
"First Foods Group, Inc.",0001648903,FIFG
Indigenous Roots Corp.,0001373690,IRCC
"FDCTECH, INC.",0001722731,FDCT
ON TRACK INNOVATIONS LTD,0001021604,OTIVF
Thunder Energies Corp,0001524872,TNRG
Ocean Thermal Energy Corp,0000827099,CPWR
Bravada Gold Corp,0001500620,BGAVF
COMMANDER RESOURCES LTD,0000858043,CMDRF
"Xiamen Lutong International Travel Agency Co., Ltd.",0001445175,LTGJ
Bitech Technologies Corp,0001066764,SPIN
DXI Energy Inc.,0001323838,DXIEF
"Right On Brands, Inc.",0001580262,RTON
"VPR Brands, LP.",0001376231,VPRB
"Pedro's List, Inc.",0001627554,QSMG
STERLING CONSOLIDATED Corp,0001555972,STCC
"MOUNTAIN TOP PROPERTIES, INC.",0001658521,MTPP
GLOBAL ACQUISITIONS Corp,0000930245,AASP
"STARGUIDE GROUP, INC.",0001803096,STRG
"U.S. Stem Cell, Inc.",0001388319,USRM
GENOIL INC,0001261002,GNOLF
"Roan Holdings Group Co., Ltd.",0001611852,RAHGF
FOMO CORP.,0000867028,FOMC
"Beyond Commerce, Inc.",0001386049,BYOC
"CMG HOLDINGS GROUP, INC.",0001346655,CMGO
"Creek Road Miners, Inc.",0001162896,CRKR
SENTIENT BRANDS HOLDINGS INC.,0001358633,SNBH
Umatrin Holding Ltd,0001317839,UMHL
UNITED STATES BASKETBALL LEAGUE INC,0000764630,USBL
"Startech Labs, Inc.",0001584480,LAAB
ParcelPal Logistics Inc.,0001819074,PTNYF
"Sugarmade, Inc.",0000919175,SGMD
I-ON Digital Corp.,0001580490,IONI
Zhong Ya International Ltd,0001442101,ZYJT
"SmartMetric, Inc.",0001301991,SMME
"WEWARDS, INC.",0001616156,WEWA
"ECGI Holdings, Inc.",0001856416,ECGI
SANDSTON CORP,0000892832,SDON
IMAGEWARE SYSTEMS INC,0000941685,IWSY
Q BioMed Inc.,0001596062,QBIO
"Millennium Prime, Inc.",0001100779,MLMN
Oxford Bank Corp,0001473086,OXBC
ENERTECK CORP,0001128353,ETCK
iMine Corp,0001556801,JRVS
New Momentum Corp.,0001132509,NNAX
nDivision Inc.,0001659183,NDVN
Jacksam Corp,0000860543,JKSM
"MOJO Organics, Inc.",0001414953,MOJO
"Advanced Voice Recognition Systems, Inc",0001342936,AVOI
SILVER SCOTT MINES INC,0000090391,SILS
"Appsoft Technologies, Inc.",0001651992,ASFT
Healthcare Integrated Technologies Inc.,0001584693,HITC
TECHNICAL COMMUNICATIONS CORP,0000096699,TCCO
"SADDLE RANCH MEDIA, INC.",0000841533,SRMX
Zicix Corp,0001465311,ZICX
WEDOTALK INC.,0001422296,SHNL
NanoFlex Power Corp,0001571636,OPVS
First America Resources Corp,0001525306,FSTJ
"Ra Medical Systems, Inc.",0001716621,RMED
"PUGET TECHNOLOGIES, INC.",0001540615,PUGE
12 Retech Corp,0001627611,RETC
"FACT, Inc.",0001714379,FCTI
"Palayan Resources, Inc.",0001612851,PLYN
"Cruzani, Inc.",0001381871,CZNI
"NOVATION COMPANIES, INC.",0001025953,NOVC
"DAYBREAK OIL & GAS, INC.",0001164256,DBRM
"PASSUR Aerospace, Inc.",0000225628,PSSR
Cyon Exploration Ltd.,0001726317,CYNXF
GENERAL STEEL HOLDINGS INC,0001239188,GSIH
JOSHUA GOLD RESOURCES INC,0001475430,JSHG
BURZYNSKI RESEARCH INSTITUTE INC,0000724445,BZYR
flooidCX Corp.,0001609988,FLCX
WORLDS INC,0000001961,WDDD
GLOBAL TECHNOLOGIES LTD,0000932021,GTLL
"National American University Holdings, Inc.",0001399855,NAUH
MISTRAL VENTURES INC,0001329944,NDTP
HARBOR BANKSHARES CORP,0000889608,HRBK
"Digital Brands Group, Inc.",0001668010,DBGI
AB INTERNATIONAL GROUP CORP.,0001605331,ABQQ
"IIOT-OXYS, Inc.",0001290658,ITOX
JRSIS HEALTH CARE Corp,0001597892,JRSS
Boxxy Inc.,0001680689,BXXY
"Pure Harvest Corporate Group, Inc.",0001351573,PHCG
"Ecomax, Inc",0001008653,EMAX
ETHEMA HEALTH Corp,0000792935,GRST
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,0001350156,PAXH
AVRUPA MINERALS LTD.,0001445467,AVPMF
NON INVASIVE MONITORING SYSTEMS INC /FL/,0000720762,NIMU
Nano Magic Holdings Inc.,0000891417,NMGX
"Hemp Naturals, Inc.",0001664038,HPMM
GlobeStar Therapeutics Corp,0001502152,GSTC
MCX Technologies Corp,0001535079,MCCX
Binovi Technologies Corp.,0001647866,BNVIF
"NEUROPATHIX, INC.",0001615999,NPTX
"EGPI FIRECREEK, INC.",0001106848,EFIR
"Utilicraft Aerospace Industries, Inc.",0001334740,UITA
"Tianci International, Inc.",0001557798,CIIT
"MS YOUNG ADVENTURE ENTERPRISE, INC.",0001693687,MSYN
MICROWAVE FILTER CO INC /NY/,0000716688,MFCO
Lode-Star Mining Inc.,0001319643,LSMG
"CGS INTERNATIONAL, INC.",0001552358,CGSI
Star Gold Corp.,0001401835,SRGZ
Rainmaker Worldwide Inc.,0001872292,RAKR
"Innovest Global, Inc.",0001735012,IVST
GOLD ENTERTAINMENT GROUP INC,0001081188,GEGP
Digatrade Financial Corp,0001369128,DIGAF
SIMPLICITY ESPORTS & GAMING Co,0001708410,WINR
"StemGen, Inc.",0001023198,SGNI
"Propellus, Inc.",0001855621,PRPS
"Nu-Med Plus, Inc.",0001543637,NUMD
ANDREA ELECTRONICS CORP,0000006494,ANDR
"Atlas Technology Group, Inc.",0001093636,ATYG
"NUGL, INC.",0001096768,NUGL
Clean Coal Technologies Inc.,0001445109,CCTC
"DIEGO PELLICER WORLDWIDE, INC",0001559172,DPWW
Global Diversified Marketing Group Inc.,0001725911,GDMK
"SPARTA COMMERCIAL SERVICES, INC.",0000318299,SRCO
NEW AMERICA ENERGY CORP.,0001373853,NECA
W&E Source Corp.,0001368275,WESC
SANGUI BIOTECH INTERNATIONAL INC,0001104280,SGBI
"Rebel Group, Inc.",0001532158,REBL
NOVAGANT CORP,0001089297,NVGT
"Tapinator, Inc.",0001647170,TAPM
"Wall Street Media Co, Inc.",0001473490,WSCO
CHINESEWORLDNET COM INC,0001145898,CWNOF
GTX CORP,0001375793,GTXO
"PAN GLOBAL, CORP.",0001492617,PGLO
METALINK LTD,0001098462,MTLK
MMEX Resources Corp,0001440799,MMEX
"Photozou Holdings, Inc.",0001627469,PTZH
NEW FRONTIER ENERGY INC,0001140586,NFEI
"T-REX OIL, INC.",0001287900,TRXO
Ability Inc.,0001652866,ABILF
LEGACY VENTURES INTERNATIONAL INC.,0001616788,LGYV
ClickStream Corp,0001393548,CLIS
"Earth Science Tech, Inc.",0001538495,ETST
NetPay International Inc,0001689490,NTPY
PREMIER HOLDING CORP.,0001030916,PRHL
MASS MEGAWATTS WIND POWER INC,0001117228,MMMW
"Golden Developing Solutions, Inc.",0001736865,DVLP
Tevano Systems Holdings Inc.,0001853718,TEVNF
Maven Brands Inc.,0001698370,TRLFF
Halberd Corp,0001458631,HALB
"Kaya Holdings, Inc.",0001530746,KAYS
"GOLD ROCK HOLDINGS, INC.",0000894501,GRHI
"Po Yuen Cultural Holdings (Hong Kong) Co., Ltd.",0001617431,POYN
"U.S. NeuroSurgical Holdings, Inc.",0001089815,USNU
VERITEC INC,0000773318,VRTC
Yinfu Gold Corp.,0001438461,ELRE
Fernhill Corp,0001880419,FERN
Bravo Multinational Inc.,0001444839,BRVO
"GEX MANAGEMENT, INC.",0001681556,GXXM
"Global Arena Holding, Inc.",0001138724,GAHC
VALTERRA RESOURCE CORP,0001422669,VRSCF
"Aly Energy Services, Inc.",0000946822,ALYE
ELECTRONIC SYSTEMS TECHNOLOGY INC,0000752294,ELST
Bonanza Goldfields Corp.,0001439264,BONZ
"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",0001407704,BOTY
SANTO MINING CORP.,0001499275,SANP
"GROWLIFE, INC.",0001161582,PHOT
QUARK TECHNOLOGY GLOBAL INC.,0001074663,QTGI
Wolverine Technologies Corp.,0001424404,WOLV
INTERDYNE CO,0000051011,ITDN
"THC Therapeutics, Inc.",0001404935,THCT
"Electromedical Technologies, Inc",0001715819,EMED
Joway Health Industries Group Inc,0001263364,GTVI
TRACKX HOLDINGS INC,0001598773,TKXHF
"RAADR, INC.",0001384365,RDAR
Global Wholehealth Partners Corp,0001598308,GWHP
"Veritas Farms, Inc.",0001669400,VFRM
"Driveitaway Holdings, Inc.",0001394638,CLCN
Purthanol Resources Ltd,0001126162,PURT
"Blue Line Protection Group, Inc.",0001416697,BLPG
Sino Green Land Corp.,0001433551,SGLA
DUO WORLD INC,0001635136,DUUO
ADAMANT DRI PROCESSING & MINERALS GROUP,0001171008,ADMG
"Freeze Tag, Inc.",0001485074,FRZT
"Digipath, Inc.",0001502966,DIGP
Omnitek Engineering Corp,0001404804,OMTK
"Mentor Capital, Inc.",0001599117,MNTR
STEREO VISION ENTERTAINMENT INC,0001099814,SVSN
"Triad Pro Innovators, Inc.",0000852447,TPII
"CANNAPHARMARX, INC.",0001081938,CPMD
"STARSTREAM ENTERTAINMENT, INC.",0001561686,SSET
"Adhera Therapeutics, Inc.",0000737207,ATRX
Goliath Film & Media Holdings,0000820771,GFMH
"PREDICTIVE TECHNOLOGY GROUP, INC.",0001382943,PRED
"B2Digital, Inc.",0000725929,BTDG
Viewbix Inc.,0000797542,VBIX
"Life On Earth, Inc.",0001579010,LFER
E-Qure Corp.,0001563536,EQUR
AMANASU ENVIRONMENT CORP,0001142801,AMSU
I-Minerals Inc,0001405663,IMAHF
NEUTRA CORP.,0001512886,NTRR
GENETHERA INC,0001017110,GTHR
Fritzy Tech Inc.,0001622408,FRFR
"Applied Minerals, Inc.",0000008328,AMNL
STRATUS CAPITAL CORP,0001761540,SRUS
CORDIA CORP,0000837342,CORG
"Victoria Lake, Inc.",0001874440,LVCA
WORLDWIDE STRATEGIES INC,0001342792,WWSG
Trident Brands Inc,0001421907,TDNT
GELSTAT CORP,0000890725,GSAC
AMERICAN BIO MEDICA CORP,0000896747,ABMC
SPECTRAL CAPITAL Corp,0001131903,FCCN
Data Call Technologies,0001321828,DCLT
"Ehave, Inc.",0001653606,EHVVF
Emo Capital Corp.,0001410708,NUVI
"ENDONOVO THERAPEUTICS, INC.",0001528172,ENDV
ADVANCED OXYGEN TECHNOLOGIES INC,0000352991,AOXY
"Bantec, Inc.",0001704795,BANT
Cannagistics Inc.,0001304741,CNGT
Hestia Insight Inc.,0001813603,HSTA
"POTASH AMERICA, INC.",0001431880,PTAM
"SITO MOBILE, LTD.",0001157817,SITOQ
"Immune Therapeutics, Inc.",0001559356,IMUN
PILLARSTONE CAPITAL REIT,0000928953,PRLE
Astro Aerospace Ltd.,0001425203,ASDN
ALTEX INDUSTRIES INC,0000775057,ALTX
AMERICAN INTERNATIONAL HOLDINGS CORP.,0001300524,AMIH
ESCALON MEDICAL CORP,0000862668,ESMC
MAGELLAN GOLD Corp,0001515317,MAGE
"METROSPACES, INC.",0001488501,MSPC
Mexus Gold US,0001355677,MXSG
"Good Hemp, Inc.",0001464865,GHMP
"LGBTQ Loyalty Holdings, Inc.",0001510247,LFAP
"NHMD Holdings, Inc.",0001409446,NHMD
"PETROGRESS, INC",0001558465,PGAS
Almost Never Films Inc.,0001422768,HLWD
NEXPLORE Corp,0001065734,TMLL
Touchpoint Group Holdings Inc.,0000225211,TGHI
Yuenglings Ice Cream Corp,0001624517,ARSN
Nuvus Gro Corp,0001671132,NUVG
"Light Media Holdings, Inc.",0001464192,LGMH
ALL FOR ONE MEDIA CORP.,0001286459,AFOM
SIGNATURE DEVICES INC,0001267919,SDVI
"MESO NUMISMATICS, INC.",0001760026,MSSV
"Greater Cannabis Company, Inc.",0001695473,GCAN
"Principal Solar, Inc.",0001587476,PSWW
BC Craft Supply Co. Ltd.,0001832761,CRFTF
"TX Holdings, Inc.",0001133798,TXHG
Phoenix Rising Companies,0001572384,PRCX
"Qualis Innovations, Inc.",0001871181,QLIS
"SKINVISIBLE, INC.",0001085277,SKVI
"HST Global, Inc.",0000797564,HSTC
"Nhale, Inc.",0001552979,NHLE
"MDwerks, Inc.",0001295514,MDWK
"Rogue One, Inc.",0001058330,ROAG
MORGAN GROUP HOLDING CO,0001162283,MGHL
"Pacific Ventures Group, Inc.",0000882800,PACV
"FEARLESS FILMS, INC.",0001122742,FERL
ON4 COMMUNICATIONS INC.,0001300867,ONCI
GHST World Inc.,0001121795,GHST
"Blox, Inc.",0001428389,BLXX
CANNABIS SUISSE CORP.,0001680132,CSUI
PARETEUM Corp,0001084384,TEUM
RespireRx Pharmaceuticals Inc.,0000849636,RSPI
"FARMHOUSE, INC. /NV",0001811999,FMHS
Cantabio Pharmaceuticals Inc.,0001550518,CTBO
UBI Blockchain Internet LTD-DE,0001500242,UBIA
"Flowerkist Skin Care & Cosmetics, Inc.",0001458023,FKST
"Digital Locations, Inc.",0001407878,DLOC
QUANTA INC,0001691430,QNTA
Petrolia Energy Corp,0001368637,BBLS
"Artisan Consumer Goods, Inc.",0001530425,ARRT
"Deep Green Waste & Recycling, Inc.",0001637866,DGWR
BALTIC INTERNATIONAL USA INC,0000918545,BISA
"Samsara Luggage, Inc.",0001530163,SAML
"Bergio International, Inc.",0001431074,BRGO
"Treasure & Shipwreck Recovery, Inc.",0001703625,BLIS
"Hawkeye Systems, Inc.",0001750777,HWKE
"ENTEST GROUP, INC.",0001449447,ETNI
METRO ONE TELECOMMUNICATIONS INC,0000920990,WOWI
QUANTRX BIOMEDICAL CORP,0000820608,QTXB
